1.100000	1.400000	1.400000	1.400000	1.300000	1.300000	1.300000	1.300000	1.300000	1.300000	1.300000	1.300000	2.000000	2.000000	2.000000	2.000000	1.200000	1.200000	1.200000	1.200000	1.400000	0.000000	0.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.900029	
24.000000	5.000000	1.000000	3.000000	63.000000	309.130000	0.110000	9.500000	32.540000	2936.770000	0.100000	163.150000	1.000000	0.000000	6.000000	0.000000	15.000000	15.000000	44.000000	19.000000	9.000000	0.000000	0.000000	
20.000000	4.000000	4.000000	2.000000	47.000000	215.490000	0.060000	16.000000	13.470000	3447.890000	0.070000	191.550000	0.000000	0.000000	3.000000	0.000000	16.000000	8.000000	31.000000	16.000000	7.000000	0.000000	0.000000	
24.000000	6.000000	6.000000	2.000000	72.000000	346.130000	0.060000	17.330000	19.970000	5999.580000	0.120000	333.310000	0.000000	0.000000	3.000000	0.000000	16.000000	12.000000	46.000000	26.000000	11.000000	0.000000	0.000000	
24.000000	6.000000	6.000000	2.000000	72.000000	346.130000	0.060000	17.330000	19.970000	5999.580000	0.120000	333.310000	0.000000	0.000000	3.000000	0.000000	16.000000	12.000000	46.000000	26.000000	11.000000	0.000000	0.000000	
7.000000	1.000000	1.000000	1.000000	11.000000	34.870000	0.500000	2.000000	17.430000	69.740000	0.010000	3.870000	0.000000	0.000000	1.000000	0.000000	4.000000	5.000000	6.000000	5.000000	1.000000	0.000000	0.000000	
12.000000	2.000000	1.000000	2.000000	23.000000	94.010000	0.160000	6.430000	14.620000	604.360000	0.030000	33.580000	0.000000	0.000000	7.000000	0.000000	10.000000	7.000000	14.000000	9.000000	3.000000	0.000000	0.000000	
25.000000	5.000000	5.000000	5.000000	107.000000	548.830000	0.070000	14.250000	38.510000	7820.870000	0.180000	434.490000	12.000000	16.000000	13.000000	0.000000	15.000000	20.000000	69.000000	38.000000	9.000000	0.000000	0.000000	
46.000000	15.000000	3.000000	1.000000	239.000000	1362.410000	0.040000	22.300000	61.100000	30377.950000	0.450000	1687.660000	8.000000	35.000000	22.000000	0.000000	15.000000	37.000000	129.000000	110.000000	29.000000	0.000000	0.000000	
34.000000	5.000000	5.000000	1.000000	155.000000	856.150000	0.050000	20.760000	41.240000	17773.080000	0.290000	987.390000	11.000000	28.000000	16.000000	0.000000	19.000000	27.000000	96.000000	59.000000	9.000000	0.000000	0.000000	
10.000000	2.000000	1.000000	1.000000	35.000000	143.060000	0.110000	9.000000	15.900000	1287.550000	0.050000	71.530000	2.000000	4.000000	4.000000	0.000000	9.000000	8.000000	19.000000	16.000000	3.000000	0.000000	0.000000	
23.000000	7.000000	5.000000	1.000000	157.000000	770.380000	0.040000	28.120000	27.400000	21659.580000	0.260000	1203.310000	10.000000	17.000000	23.000000	0.000000	17.000000	13.000000	114.000000	43.000000	13.000000	0.000000	0.000000	
23.000000	7.000000	5.000000	1.000000	105.000000	474.970000	0.040000	27.220000	17.450000	12929.850000	0.160000	718.320000	10.000000	17.000000	23.000000	0.000000	14.000000	9.000000	70.000000	35.000000	13.000000	0.000000	0.000000	
31.000000	5.000000	1.000000	2.000000	231.000000	1303.730000	0.040000	27.500000	47.410000	35852.600000	0.430000	1991.810000	2.000000	15.000000	40.000000	0.000000	22.000000	28.000000	161.000000	70.000000	9.000000	0.000000	0.000000	
24.000000	5.000000	1.000000	2.000000	120.000000	655.130000	0.070000	15.200000	43.100000	9958.000000	0.220000	553.220000	3.000000	20.000000	23.000000	0.000000	19.000000	25.000000	80.000000	40.000000	9.000000	0.000000	0.000000	
13.000000	2.000000	1.000000	1.000000	57.000000	271.030000	0.110000	9.150000	29.610000	2480.950000	0.090000	137.830000	6.000000	5.000000	8.000000	0.000000	14.000000	13.000000	40.000000	17.000000	3.000000	0.000000	0.000000	
